mod_hex_id,courseID,module.type,desc,L2,L2label,L1,L1label,order,unq_stu,unq_stu.1,unq_stu.2,events,events.1,events.2,totalTime,totalTime.1,totalTime.2
ed25b7d07bf44e5fa4dfe076a3bd9794,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),354,0,0,0,0,0,0,0,0,0
6826d1f67f134a1595dfc8ea6a9027bb,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),356,1262,1192,70,1887,1789,98,2877.316667,2635.55,241.7666667
da396049c8ea417e9b3db474815eab4f,MITProfessionalX+SysEngxB1+3T2016,video+block,Failure Modes of Documentation,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),357,1139,1084,55,5026,4801,225,8156.4,7669.283334,487.1166667
1a54964bf6534e60b1dd9519538d28c6,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),358,0,0,0,0,0,0,0,0,0
f05da190b76c457c88fea653a86da30a,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),359,0,0,0,0,0,0,0,0,0
f10206e782934ff3ba9c9f0a869efde3,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),360,1215,1159,56,3566,3419,147,1228.166667,1176.566667,51.6
f9e71850f1d44c1cbf995141e735707b,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),361,1211,1155,56,2171,2072,99,447.6,415.7,31.9
cdb608a2e55c40cb819fb00a2927ae70,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),363,1253,1185,68,1779,1680,99,336.3833333,329.8,6.583333333
6c2413ad9ef940828ccf2e3d29ae2eb3,MITProfessionalX+SysEngxB1+3T2016,html+block,,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),364,0,0,0,0,0,0,0,0,0
bbdc9e6765bf434587deb7aed3027f2b,MITProfessionalX+SysEngxB1+3T2016,video+block,Reflections on Architectural Representations,fcda6cbcf69d44b0a72a80dde15c0fa4,Documentation of Systems (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),366,1169,1112,57,4683,4430,253,6306.333333,5981.116666,325.2166667
87f997acfd46435180652910ac29f52d,MITProfessionalX+SysEngxB1+3T2016,html+block,,6f33fec9c81f4fad8679cf09531e9580,Graded Activity (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),369,1465,1351,114,4319,4021,298,2527.366667,2453.916667,73.45
7368da740bfc4688bb2f54a5a02e6ffa,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,6f33fec9c81f4fad8679cf09531e9580,Graded Activity (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),370,0,0,0,0,0,0,0,0,0
5df5aea202094831af0e6a4f58df17c4,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,6f33fec9c81f4fad8679cf09531e9580,Graded Activity (15 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),371,0,0,0,0,0,0,0,0,0
9065fc7ace3e461facda58fd5c471646,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),374,1490,1353,137,14025,12964,1061,75877.95,71116.16667,4761.783333
5d5e235f7b004befac5c3096911eb358,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),375,0,0,0,0,0,0,0,0,0
737ded609316447ea2d2936e1ac1b800,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),376,0,0,0,0,0,0,0,0,0
71e5233e809a486b80b10eb696b5af20,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),378,1429,1330,99,2754,2565,189,14359.3,13283.13333,1076.166667
56e0c6d27025457ab2fc4c0618fbe03e,MITProfessionalX+SysEngxB1+3T2016,html+block,Instructions,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),379,0,0,0,0,0,0,0,0,0
cd767a7b0f9d41bf85ceb37d8a2eec82,MITProfessionalX+SysEngxB1+3T2016,html+block,,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),381,526,481,45,736,664,72,8153.883333,7458.65,695.2333333
53bdf3d948d947cd913f8d652d3520af,MITProfessionalX+SysEngxB1+3T2016,openassessment+block,Project Assessment: Week 2,3b6556dc02c74d6a94b57f3ae275ae1e,Project (1.5 hrs),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),382,1279,1229,50,3673,3535,138,12854.26667,12315.81667,538.45
227b5cb49eb84438b64be62b77e4bc81,MITProfessionalX+SysEngxB1+3T2016,html+block,,285b1bd66df34dc0aa50842b006ba74b,Action Plan (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),385,1433,1337,96,4705,4465,240,9609.586771,8928.970104,680.6166667
bfbf039b627a45f49062c26022725bc1,MITProfessionalX+SysEngxB1+3T2016,html+block,,285b1bd66df34dc0aa50842b006ba74b,Action Plan (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),386,0,0,0,0,0,0,0,0,0
b69a8377142443bb86e368a58436a173,MITProfessionalX+SysEngxB1+3T2016,problem+block,Action Plan,285b1bd66df34dc0aa50842b006ba74b,Action Plan (20 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),387,1358,1307,51,1662,1598,64,1501.15,1485.516667,15.63333333
d9033c4c0aa7403099a9388ce4f2c4c3,MITProfessionalX+SysEngxB1+3T2016,html+block,,fec8d6a9faae46bab88e4249c781d01e,Key Takeaways (2 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),390,1236,1161,75,2582,2431,151,2696.35,2614.683334,81.66666667
d68d70e0179f45049d3533bc37a23b78,MITProfessionalX+SysEngxB1+3T2016,html+block,,fec8d6a9faae46bab88e4249c781d01e,Key Takeaways (2 min),63fbc15b9b194b88bba0b1fa81cbb3fb,Week 2: Function and Emergence (4-5 hrs),391,0,0,0,0,0,0,0,0,0
d96db65f330945598e8d97ebf159fcb3,MITProfessionalX+SysEngxB1+3T2016,html+block,,982737c1e94d4c7b82e30d43a38e1da4,Key Ideas (3 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),395,1414,1325,89,4996,4672,324,1182.8,1068.283333,114.5166667
87fe9b543716422f932202fc550a404b,MITProfessionalX+SysEngxB1+3T2016,video+block,Key Ideas,982737c1e94d4c7b82e30d43a38e1da4,Key Ideas (3 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),396,1319,1253,66,7636,7280,356,14120.9,13325.01667,795.8833333
34c036ca57024184b25134d8cdaed1db,MITProfessionalX+SysEngxB1+3T2016,html+block,,982737c1e94d4c7b82e30d43a38e1da4,Key Ideas (3 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),397,0,0,0,0,0,0,0,0,0
119d631726f94a0186328b55f4ff5f5c,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion Prompt,982737c1e94d4c7b82e30d43a38e1da4,Key Ideas (3 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),398,0,0,0,0,0,0,0,0,0
5638a8776e3f45008a3b6942bfa50e56,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),401,1422,1336,86,11514,10932,582,9192.178792,8471.528792,720.65
6acf1f8fcdf545048ac8e29dd94d19e2,MITProfessionalX+SysEngxB1+3T2016,html+block,Identifying the Solution-Neutral Function,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),402,0,0,0,0,0,0,0,0,0
b30056516da2490bbed71b36ec20e1af,MITProfessionalX+SysEngxB1+3T2016,video+block,Video,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),403,1266,1209,57,15527,15073,454,32558.13333,31224.6,1333.533333
1bd7fdb6feb94a3995f8df5e70d71399,MITProfessionalX+SysEngxB1+3T2016,html+block,Definitions and Keywords,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),404,0,0,0,0,0,0,0,0,0
544c99a9c02c4a8c84414e5038cc9dbf,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),405,0,0,0,0,0,0,0,0,0
07137397a1ae4bcd93161931c47f2106,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),406,1288,1245,43,3103,2993,110,1286.983333,1250.283334,36.7
66cc9bb3c0f142a1a456270e43076777,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),407,1285,1242,43,1985,1916,69,1827.216667,1761.733333,65.48333333
ad5ecdc269b14e88bb0a67c3549c4f96,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),408,0,0,0,0,0,0,0,0,0
812a275e572d49e48e86960d07b12db1,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),410,1346,1284,62,3189,3050,139,32896.65,31745.71667,1150.933333
f7f6b996a20b4083bffe379e1a882cc7,MITProfessionalX+SysEngxB1+3T2016,video+block,Concept,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),411,1257,1207,50,17105,16665,440,25696.08333,24734.11666,961.9666667
c32f7bb3939748b0b5601d4594f17f52,MITProfessionalX+SysEngxB1+3T2016,html+block,Definition of Concept,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),412,0,0,0,0,0,0,0,0,0
f6dee8a24a6b49c39909cc5b5bc279f4,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),413,0,0,0,0,0,0,0,0,0
b1b89d1074644088b8e78b7ec9bd38cb,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),414,0,0,0,0,0,0,0,0,0
13bb045f4c0842979e38dcc2146c9e7f,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),415,1283,1242,41,4586,4437,149,2100.361662,2009.666667,90.69499514
ee8e9b3722bf4077a8c6eff7bf88f757,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),416,1280,1241,39,3555,3442,113,654.3166667,642.2833333,12.03333333
fde50326c10142d8be7fa82ddba6acdd,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),418,1334,1275,59,3215,3085,130,5991.633333,5776.6,215.0333333
bff18d8714d942ac9cdd0c13e7556c0d,MITProfessionalX+SysEngxB1+3T2016,html+block,Framework of Developing Concepts,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),419,0,0,0,0,0,0,0,0,0
7a608024e71b44a0945a8e584d28982c,MITProfessionalX+SysEngxB1+3T2016,html+block,,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),421,708,682,26,1338,1290,48,7856.383333,7628.583334,227.8
165d9bf3aca74494af4a1b0bbce44abe,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),422,0,0,0,0,0,0,0,0,0
c4ec8c0e6a9e4fed88f6d895619ef31b,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),423,1275,1232,43,2340,2251,89,1567.933333,1518.6,49.33333333
afc29e2817324817a96657485e23ebae,MITProfessionalX+SysEngxB1+3T2016,html+block,Activity 2,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),424,0,0,0,0,0,0,0,0,0
2fadf2b01b97459bb4a32a4f74466328,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),425,1270,1229,41,2015,1946,69,605.4333333,589.85,15.58333333
db11a65641a44b7ebe9143d8dd8a5d91,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),426,1269,1228,41,1913,1847,66,574.8,560.1166667,14.68333333
40b8e43e1adf454da0e18eba308bd616,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,fc1c5fad9cc6436c8a9d6966bcde7a2b,Concept (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),427,1266,1225,41,2113,2039,74,326.2,311.8333333,14.36666667
4220489d339c459f8aad2230c7622527,MITProfessionalX+SysEngxB1+3T2016,html+block,,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),430,1401,1321,80,5882,5570,312,874.5166667,734.3166667,140.2
1fbb224afdd64488b331b8e3543e8a5e,MITProfessionalX+SysEngxB1+3T2016,video+block,Concept and Architecture,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),431,1286,1227,59,19551,19073,478,34312.98333,33068.3,1244.683333
99991f1700414cee8cd96b888c60dd0d,MITProfessionalX+SysEngxB1+3T2016,html+block,Keywords and Definition,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),432,0,0,0,0,0,0,0,0,0
20d5521786f34384bed0d011f03e76d2,MITProfessionalX+SysEngxB1+3T2016,html+block,,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),433,0,0,0,0,0,0,0,0,0
c90a6d6f14f34b06a5cfcf9ec13f962a,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),434,0,0,0,0,0,0,0,0,0
0fc89536c389409da3dd7c3b1b070e58,MITProfessionalX+SysEngxB1+3T2016,html+block,,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),435,0,0,0,0,0,0,0,0,0
0cfdf160219545d3ae02a78bacb6787c,MITProfessionalX+SysEngxB1+3T2016,html+block,,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),436,0,0,0,0,0,0,0,0,0
cec8d507231442409413cc4eab0dd655,MITProfessionalX+SysEngxB1+3T2016,html+block,,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),437,0,0,0,0,0,0,0,0,0
f3b49616fcdd465a93018b4614263be9,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,074a451b976f43f8ad8130ac0ca39f54,Architecture and Concept (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),438,1256,1219,37,4185,4056,129,1389.966667,1346,43.96666667
4237e4c532964ae78f1246ac424aaeb1,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),441,1396,1321,75,9218,8787,431,13583.36667,13010.98334,572.3833333
bb315ae0dfb14c71a15689feac53b8b8,MITProfessionalX+SysEngxB1+3T2016,html+block,Architectural Decisions,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),442,0,0,0,0,0,0,0,0,0
57d781bdda3140d49c7ee4fadff09919,MITProfessionalX+SysEngxB1+3T2016,video+block,Video,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),443,1280,1226,54,14832,14454,378,22601.65,21899.3,702.35
3301372eb4974e619d535d3af1f6c0f6,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),444,0,0,0,0,0,0,0,0,0
f8462a188b544afca241b88c10d5d07b,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),445,0,0,0,0,0,0,0,0,0
50bf7fc0de9740c0988b7bc5f886a20f,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),446,1261,1222,39,3583,3458,125,1873.95,1767.45,106.5
7635d4438595400fa0fd754fef9fc454,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #2,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),447,1257,1219,38,4223,4087,136,1446.65,1414.1,32.55
5f290b09c6774e6fb783b1691cdded89,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),449,1327,1270,57,3172,3054,118,1157.833333,1021.616667,136.2166667
55b432d81ea74046bc953aad5a33f4bb,MITProfessionalX+SysEngxB1+3T2016,ubcpi+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),450,0,0,0,0,0,0,0,0,0
6aebf2df97af40d5969278b932970da6,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),452,452,433,19,676,645,31,566.7166667,494.7833333,71.93333333
06064832a69944c599f1cf615a2acae3,MITProfessionalX+SysEngxB1+3T2016,video+block,Case Study: The Apollo Mission,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),453,1217,1176,41,10531,10216,315,19304.73333,18652.93334,651.8
00d9bbe25cbc46fbb04e661adb668a72,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),454,0,0,0,0,0,0,0,0,0
09f5b598d7ba49d0816265b9cc2ed13a,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),455,0,0,0,0,0,0,0,0,0
51838e421206465fac7979749047c583,MITProfessionalX+SysEngxB1+3T2016,html+block,,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),456,0,0,0,0,0,0,0,0,0
d1db4e72c5e640d7a5456ddf881dd9af,MITProfessionalX+SysEngxB1+3T2016,html+block,Discussion,ad655358c57944f6bdcc3e6b07bfba48,System Architectural Decisions (30 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),457,0,0,0,0,0,0,0,0,0
60affe78d1444e429158af83a8748fc7,MITProfessionalX+SysEngxB1+3T2016,html+block,,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),460,1438,1353,85,6234,5947,287,4814.766667,4552.9,261.8666667
eb47cfca2be740559a58555a5e53a865,MITProfessionalX+SysEngxB1+3T2016,html+block,Problem Diagram,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),461,0,0,0,0,0,0,0,0,0
3e43da38d18a412da7aa838d3088e5a3,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #1,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),462,1407,1349,58,2948,2825,123,5583,5158.7,424.3
05facb69e793499490f1cf36d13ef5bf,MITProfessionalX+SysEngxB1+3T2016,drag-and-drop-v2+block,,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),463,0,0,0,0,0,0,0,0,0
de0ebdd0736b43a3877c965b89062e51,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #3,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),464,1409,1350,59,3491,3339,152,2699.483333,2604.733334,94.75
ef36ad51537145c78529fcf9972bbe20,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),465,0,0,0,0,0,0,0,0,0
4424c222bcfb41db9e66970ab9ae9580,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #4,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),466,1407,1352,55,3336,3201,135,1848.716667,1807.783334,40.93333333
cbbf9086a80f43358a75aca5e2782446,MITProfessionalX+SysEngxB1+3T2016,html+block,Question Diagram,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),467,0,0,0,0,0,0,0,0,0
19ea1a021ebd4be6920e711f9dad06c7,MITProfessionalX+SysEngxB1+3T2016,problem+block,Question #5,4a4c6009dd3c48a289d6a742fd40821b,Graded Activity (15 min),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),468,1407,1350,57,4199,4058,141,1937.333333,1902.433333,34.9
d528aa6e7a564da393a97b784c4dbd1e,MITProfessionalX+SysEngxB1+3T2016,html+block,,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),471,1457,1353,104,19525,18655,870,77545.32174,73956.79261,3588.529127
c9bf08c362814932ad7b9af8ef5d9d97,MITProfessionalX+SysEngxB1+3T2016,html+block,,bc954c1de7f04eea9665df94d4a19ff1,Project (1.5 hrs),9eacda62cafd4592934b513fd9e254c3,Week 3: System Architecture (4-5 hrs),472,0,0,0,0,0,0,0,0,0
